items.id,items.label,items.authors,items.journal,items.country,items.year,items.date,items.month,items.url
11373,Radiative transitions of atomic systems in bubbles and sonoluminescence,"Jauregui R, Esquivel-Sirvent R, Villarreal C","Physical Review A: Atomic, Molecular, and Optical Physics",Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071320500083, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-4243634243&partnerID=40, 1"
11323,Experimental measurements of distortions in nanosized gold particles,"Jose-Yacaman M, Tehuacanero S, Zorrilla C, Ascencio JA, Gomez A",Scripta Materialia,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000073840600001, 4, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0031599291&partnerID=40, 5"
11330,Helium atom inside boxes with paraboloidal walls,"LEY-KOO E, FLORES-FLORES A",International Journal of Quantum Chemistry,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071030300003, 7, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0001760868&partnerID=40, 6"
11430,Wet Chemical Synthesis of Hydroxyapatite Particles from Nonstoichiometric Solutions,"López-Macipe, A., Rodríguez-Clemente, R., Hidalgo-López, A., Arita, I., García-Garduño, M. V., Rivera, E., Castaño, V. M.",Journal of Materials Synthesis and Processing,Estados Unidos de América,1998,Jan 1998,Jan 1998,"ISI:000074603300004, 20, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0031705949&partnerID=40, 15"
11413,The self-consistent ground state of the two-dimensional electron gas,"Moreno, M., Me´ndez-Moreno, R.M., Orozco, S.",Journal of Physics: Condensed Matter,Reino Unido,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071863700011, 5, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0004816971&partnerID=40, 4"
11425,Variational energy spectra of relativistic Hamiltonians,"Moshinsky M, Sharma A",Journal of Physics A: Mathematical and Theoretical,Reino Unido,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071818800033, 5, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032498024&partnerID=40, 3"
11354,Multipolar and disorder effects in the optical properties of granular composites,"Noguez C, Barrera RG",Physical Review B,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071320800058, 8, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0011497316&partnerID=40, 9"
11362,Phase properties of nematics confined by competing walls,"Quintana J, Robledo A",Physica A: Statistical Mechanics and its Applications,Holanda,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071696700003, 11, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032491760&partnerID=40, 11"
11350,Moire patterns in high resolution electron microscopy images of MoS2,"Reyes-Gasga J, Tehuacanero S, Yacaman MJ",Microscopy Research and Technique,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071262300002, 6, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0031594473&partnerID=40, 5"
11428,Wannier-Mott exciton formed by electron and hole separated in parallel quantum wires,"Reyes JA, del-Castillo-Mussot M",Physical Review B,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071716800066, 8, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0000391736&partnerID=40, 8"
11380,"Reverse micelle systems composed of water, Triton X-100, and phospholipids in organic solvents - 1. Phase boundary titrations and dynamic light scattering analysis","Rodri´guez, R., Vargas, S., Ferna´ndez-Velasco, D.A",Journal of Colloid and Interface Science,Estados Unidos de América,1998,Jan 1998,Jan 1998,"<Go to ISI>://000071945800003, 8, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0031829838&partnerID=40, 8"
11525,Laudatio on the ocassion of the awarad of the Wigner medal to Marcos Moshinsky,A.B.,Int. Press. Cambridge MA,Estados Unidos de América,1999,1999,1999,NA
11565,Propane dehydrogenation activity of Pt and Pt-Sn catalysts supported on magnesium aluminate: influence of steam and hydrogen,"Aguilar-Rios G, Salas P, Valenzuela MA, Armendariz H, Wang JA, Salmones J",Catalysis Letters ,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081052800004, 8, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0033158192&partnerID=40, 8"
11456,Bose-Einstein Condensation for general-dispersion-relation bosons,"Aguilera-Navarro V., de Llano M. and Solís M.A.",European Journal of Physics,Estados Unidos de América,1999,1999,1999,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0040794445&partnerID=40, 8"
11563,Producción de películas de diamante a partir de gases y su aplicación en dosimetría termoluminicente,"Apátiga, L., Golzarri J., Alba F., Castaño V.",Temas de Ciencia y Tecnología,Estados Unidos de América,1999,1999,1999,NA
11587,Spatial Patterning in Modied Turing Systems: Application to Pigmentation Patterns on marine Fish,"Aragón J.L., Varea C.,  Barrio R.A., and  Maini Philip K.",Forma,Estados Unidos de América,1999,1999,1999,NA
11588,Spatial Patterning in Modied Turing Systems: Application to Pigmentation Patterns on Marine Fish,"Aragón J.L., Varea C.,  Barrio R.A., and  Maini Philip K.",Forma,Estados Unidos de América,1999,1999,1999,NA
11617,Thermoluminescent response of TLD-100 to low energy protons,"Aviles P, Gamboa-deBuen I, Rodriguez-Villafuerte M, Buenfil AE, Ruiz-Trejo C, Lopez K, Brandan ME",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081587500022, 19, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032787796&partnerID=40, 16"
11627,Two-dimensional optical filtering with a phase space correlator,"Aviles R, Loske AM, Castano VM",Optik,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081000900005, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032599375&partnerID=40, 1"
11577,Response of TLD-300 to heavy charged particles,"Buenfil AE, Gamboa-deBuen I, Ruiz-Trejo C, Olvera C, Rodriguez-Villafuerte M, Rogers RC, Brandan ME",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081587500064, 2, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032795666&partnerID=40, 3"
11474,Corrosion behaviour of prestressed steel-reinforced structures,"Carrion-Viramontes FJ, Hernandez-Rivera J, Martinez-Madrid M, Herrera A, Lozano-Guzman A, Castano VM",Corrosion Review,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081098300004, 2, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-18744424523&partnerID=40, 2"
11571,RBS-channeling studies of ion implantation induced damage in silicon,"Cheang-Wong, J.C., Crespo, A., Oliver, A. y Alcántara, R.",Instrumentation and Development,Estados Unidos de América,1999,1999,1999,NA
11451,Apatite Grown on Calcium Adsorbed Surface of Wet Flocculated Silica Particles Immersed in a Modified Simulated Body Fluid,"Coreño, J.*, Rivera, E., Castaño, V. and Rodríguez, R.",Journal of Biomedical Materials Research Part B-Applied Biomaterials,Estados Unidos de América,1999,1999,1999,NA
11621,TRACE ELEMENTS ANALYSIS OF TEETH FROM PRE-COLUMBIAN POPULATION GROPUS IN MÉXICO,"C .Solis, A.Oliver, E.Andrade, R.Macias, J.Mansilla, M.E.Chavez-Lomeli",International Journal of Pixe (IJPIXE),Estados Unidos de América,1999,1999,1999,NA
11629,Understanding the quantum behaviour of matter as an acquired property II,de la Peña L. y A. M. Cetto,Revista Cubana de Física,Estados Unidos de América,1999,1999,1999,NA
11433,A cosmological implication of stochastic electrodynamics,"de la Peña L. y A. M. Cetto,",Revista Cubana de Física,Estados Unidos de América,1999,1999,1999,NA
11452,Application of Wigner distribution function to fiber optics,"de Rueda JR, Rodriguez R, Cotorogea M, Castano VM",Optik,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000082299000001, 0, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032626935&partnerID=40, 6"
11568,Radon distribution inside dwellings in Mexico,"Espinosa G, Gammage RB",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081959400071, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032790996&partnerID=40, 2"
11484,EFFECT OF INFRARED BANKING ON WHEAT FLOUR TORTILLAS CHARACTERISTICS,"F. Martìnez, S. E. Morales and M. E. Rodrìguez",Cereal Chemistry,Estados Unidos de América,1999,1999,1999,NA
11590,Spectroscopic properties of Er in Bi2TeO5 crystals,"Folvári I., A. Muñoz F., E. Camarillo,  A. Péter  y O. Szakacs",Radiation Effects and Defects in Solids,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000088123100010, 4, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0342757938&partnerID=40, 4"
11506,Formation of MoTe2 nanotubes by electron irradiation,"Galvan DH, Rangel R, Adem E",Fullerenes Nanotubes and Carbon Nanostructures,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000080011900004, 11, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032679669&partnerID=40, 10"
11509,Gold nanoparticles obtained by bio-precipitation from gold(III) solutions,"Gardea-Torresdey, J.L., Tiemann, K.J., Gamez, G., Dokken, K., Tehuacanero, S., Jose´-Yacama´n, M.",Journal of Nanoparticle Research,Estados Unidos de América,1999,1999,1999,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0000629491&partnerID=40, 30"
11530,Materiales vítreos y su modelaje mediante modelos estocásticos,G.G. Naumis,TIP. Revista Especializada en Ciencias Químico-Biológicas,Estados Unidos de América,1999,1999,1999,NA
11555,PHYSICO-CHEMICAL PROPERTIES OF SOLIdS MODIFIED WITh ThIOL GROUPS,G. Hernández and R. Rodríguez,Journal of Non-Crystalline Solids,Estados Unidos de América,1999,1999,1999,NA
11501,ESR and Optical Absorption studies of the Temperature Variation of the spin-Hamiltonian Parameters of Cesium Sodium Yttrium Hexachoride doped with Gd3+ in the 6-473K Interval,"Gleason, R.J., J.L. Boldú, y E. Muñoz",Journal of Physics and Chemistry of Solids,Estados Unidos de América,1999,1999,1999,NA
11584,Síntesis de CaZrO3 utilizando microondas como fuente de energía,"Gómez, Idalia, Juan Aguilar y Genoveva Hernández",Ciencia UANL,Estados Unidos de América,1999,1999,1999,NA
11537,New advances in the creation of nanostructured materials,"Grobert, N., Hare, J. P., Hsu, W.K., Kroto, H. W., Terrones, M., Walton, D. R. M., Zhu, Y. Q.",Pure and Applied Chemistry,Estados Unidos de América,1999,1999,1999,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-18944381093&partnerID=40, 0"
11519,Ionisation density effects in the thermoluminescence of TLD-100: Computerised T-m-T-stop glow curve analysis,"Horowitz Y.S., Satinger D., Yossian D., Brandan M.E., Buenfil A.E., Gamboa-deBuen I., Rodríguez-Villafuerte M. and Ruiz C.G.",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081587500056, 20, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032808105&partnerID=40, 15"
11606,Synthesis of an aluminium-zirconia composite through powder metallurgy and sol-gel.,"Jiménez, S., Lima, R. and Castaño, V.M.",Advanced Composite Materials,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000083972200003, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0038929065&partnerID=40, 1"
11579,Role of electron correlation in nonadditive forces and ab initio model potentials for small metal clusters,Kaplan IG,Advances in Quantum Chemistry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000079333800007, 5, , "
11432,A comparative study of the effectiveness of different additives on the expansion behavior of clays,"Lopez-Lara, T., Zepeda-Garrido, J.A., Castario, V.M.",Electronic Journal of Geotechnical Engineering,Estados Unidos de América,1999,1999,1999,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-2442700263&partnerID=40, 7"
11438,A thermodynamic description of coupled flow and diffusion in a viscoelastic binary mixture,"Manero O, Rodriguez RF",Journal of Non-Equilibrium Thermodynamics,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000083436200005, 4, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0009551748&partnerID=40, 4"
11493,Electron energy loss in ordered arrays of polarizable spheres,"Mendoza, C.I., Barrera, R.G., Fuchs, R.",Physical Review B,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000083940400086, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0343948490&partnerID=40, 1"
11578,Retraso temporal en el formalismo de la matrix R,M. Moshinsky,Fdo Cultura Economica,Estados Unidos de América,1999,1999,1999,NA
11618,Topics in quantum mechanics,M. Moshinsky,AIP Press  Woodbury,Estados Unidos de América,1999,1999,1999,NA
11482,Dislocation Creep: A Critical Approach,"Montemayor-Aldrete, J.A., A. Mendoza-Allende and A. Morales-Mori",Research Signpost: Recent Res. Devel. Metallurg. & Materials Sci,Estados Unidos de América,1999,1999,1999,NA
11597,Struture of Silver Clusters stabilized in Mordenite and Erionite Channels.,"N.E. Bogdanchikova, J.S. Ogden, J.M. Corker, S. Fuentes and V. Petranovskii",Materials Research Society Symposium - Proceedings,Estados Unidos de América,1999,1999,1999,NA
11554,Photoluminescence of the europium(III) and terbium(III) homodinuclear polymeric tetraazamacrocyclic compounds,"Ramirez FD, Sosa-Torres ME, Camarillo E, Murrieta H, Hernandez JM",Journal of Coordination Chemistry ,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000080166600010, 1, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-8744236335&partnerID=40, 0"
11545,Optical anisotropy in silica gels induced by the drying shrinkage process,"Ramirez-Nino J, Castano VM",Optik,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000082206000001, 0, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032632882&partnerID=40, 0"
11480,Determination of the Intragrain Critical Current Density and Thermogravimetric Analysis on YBCO/Ag Superconductors Irradiated with 60Co Gamma Rays,"Rangel, R., Galván, D. H., Adem, E., Morales, F., Licea, A. and Maple, M.B",Physica C-Superconductivity and its Applications,Estados Unidos de América,1999,1999,1999,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0039010214&partnerID=40, 3"
11512,Impurity at the boundary of two quantum wires: 1D Schrodinger equations with an asymmetric Coulumb potential.,"Reyes, J.A., Del Castillo-Mussot, M., Va´zquez, G.J.",Annales Henri Poincare (helvetica physica acta),Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000086562100001, 0, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33751435245&partnerID=40, 0"
11448,Análisis por la Técnica PIXE de Artefactos de Oro del Museo Nacional de Antropología,"Rickards, J., L. Torres, F. Franco y M.D. Flores",Antropología,Estados Unidos de América,1999,1999,1999,NA
11626,Two thermistor low-cost pyranometer,"Riveros D, Riveros HG, Mendoza M, Fujioka j, Mhulia A",Instrumentation and Development,Estados Unidos de América,1999,1999,1999,NA
13291,Renormalization group entropy optimization and nonextensivity at criticality,"Robledo, A.",Physical Review Letters,Estados Unidos de América,1999,1999,1999,
11514,Influence of the radiation field and track shape on the supralinear response of TLD-100 to heavy charged particles,"Rodriguez-Villafuerte M, Brandan ME",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081587500020, 6, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032812560&partnerID=40, 5"
11613,The response of CR-39 polycarbonate to energetic carbon ions,"Romo, V., Rickards, J., Espinosa, G., Golzarri, J.I.",Radiation Protection Dosimetry,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000081959400102, 3, http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0032789619&partnerID=40, 7"
11556,pi(+) absorption on N and Ar,"Rowntree D, Androic D, Backenstoss G, Bosnar D, Breuer H, Dooling T, Furic M, Gram PAM, Gregory NK, Hoffart A, Ingram CHQ, Klein A, Koch K, Kohler J, Kotlinski B, Kroedel M, Kyle G, Lehmann A, Mateos AO, Michaelian K, Petkovic T, Planinic M, Redwine RP, Simicevic N, Trezeciak R, Weyer HJ, Wildi M, Wilson KE",Physical Review C,Estados Unidos de América,1999,1999,1999,"<Go to ISI>://000083768600047, 10, , "
11572,Reentrant Phase Transition in the spin one ferromagnet,Savel'ev S. E.  y Ramirez-Santiago G.,Proceedings of the Moscow International Symposium on Magnetism,Estados Unidos de América,1999,1999,1999,NA
11541,Non-relativistic limit for a particle of arbitrary spin in an external field,"Sharma, A., Moshinsky, M; Smirnov, Yu. F",Int. Press. Cambridge MA,Estados Unidos de América,1999,1999,1999,NA
11610,Tablas de Energía vs Rigidez Magnética para 3He,Solis C.,Revista Mexicana de Física,México,1999,1999,1999,NA
11634,Zn determination in enzymes using PIXE,"Solís, C. A. Oliver y E. Andrade","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,1999,1999,1999,NA
11620,Trace Element Analysis of Teeth from Pre-Columbian Population Group,"Solís, C., Mansilla J., Chávez-Lomelí ME., Oliver A., Andrade",International Journal of Pixe (IJPIXE),Estados Unidos de América,1999,1999,1999,NA
