"cliente_nomenclatura","campaña_nomenclatura","llave_ventas","llave_unica_mp","versión","tipo_presupuesto","tipo_2","comentario","Año-Mes","mes_plan","campaña_nomenclatura","plataforma","fecha_inicio_plan","fecha_fin_plan","inicio_campaña","fin_campaña","costo_planeado","kpi_planeado","serving","inversión_plataforma","inversión_total","inversión_AdOps","Operativo_AdOps","Serving_AdOps","costo_operativo","semana","inicio_reporte","fin_reporte","inicio_campaña_reporte","fin_campaña_reporte","divisa","dinero_gastado","impresiones","clics","conversiones","revenue","llave_analytics","conversiones_directas","conversiones_asistidas","revenue_directo","revenue_asistido","total_conversiones","total_revenue","ultima_actualizacion"
"gicsa","islamerida","2001_gicsa_islamerida_pi_mkt_fb","2001_gicsa_islamerida_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","islamerida","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-02 0:00:00","2020-01-31 0:00:00",2.95,29740,0,"32680.00","32680.00","35100.00","35100.00",0,5.75,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","MXN",6109,1244463,1375,0,0,"2001_gicsa_islamerida_pi_mkt_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","islamerida","2001_gicsa_islamerida_pi_mkt_sem","2001_gicsa_islamerida_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","islamerida","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,716,0,"8600.00","8600.00","6290.00","6290.00",0,602,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",1800,43802,1874,0,0,"2001_gicsa_islamerida_pi_mkt_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-01-31 0:00:00","2020-02-02 0:00:00",2.825,36421,0,"38700.00","38700.00","38700.00","38700.00",0,2.83,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-31 0:00:00","2020-01-31 0:00:00","MXN",25,2340,0,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-01-31 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",9782,1390719,2811,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",11293,1331429,3178,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",9475,1200452,2279,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-03-05 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",6093,650729,1244,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_fb","2002_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-27 0:00:00","2020-03-05 0:00:00",0,0,0,0,0,0,0,0,0,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-05 0:00:00","MXN",749,111761,230,0,0,"2002_gicsa_explanadapachuca_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_sem","2002_gicsa_explanadapachuca_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1075,0,"12900.00","12900.00","12900.00","12900.00",0,12,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",3843,20402,2977,0,0,"2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_sem","2002_gicsa_explanadapachuca_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",3816,18832,2773,0,0,"2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_sem","2002_gicsa_explanadapachuca_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",3570,19991,2174,0,0,"2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2002_gicsa_explanadapachuca_pi_mkt_sem","2002_gicsa_explanadapachuca_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapachuca","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",2268,12143,1352,0,0,"2002_gicsa_explanadapachuca_pi_mkt_sem_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_fb","2003_gicsa_explanadapachuca_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",2.825,36421,0,"38700.00","38700.00","38700.00","38700.00",0,2.83,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-02 0:00:00","2020-03-08 0:00:00","MXN",8539,1177235,983,0,0,"2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_fb","2003_gicsa_explanadapachuca_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",11810,1410579,1160,0,0,"2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_fb","2003_gicsa_explanadapachuca_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",5820,725869,79,0,0,"2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_fb","2003_gicsa_explanadapachuca_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-19 0:00:00","2020-04-01 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",8880,610985,679,0,0,"2003_gicsa_explanadapachuca_pi_mkt_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_fb","2003_gicsa_explanadapachuca_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-30 0:00:00","2020-04-01 0:00:00",0,0,0,0,0,0,0,0,0,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-04-01 0:00:00","MXN",750,91751,2,0,0,"2003_gicsa_explanadapachuca_pi_mkt_fb_2020-04-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_sem","2003_gicsa_explanadapachuca_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1075,0,"12900.00","12900.00","12900.00","12900.00",0,12,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-08 0:00:00","MXN",2735,14410,1730,0,0,"2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_sem","2003_gicsa_explanadapachuca_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",3604,17574,2179,0,0,"2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2003_gicsa_explanadapachuca_pi_mkt_sem","2003_gicsa_explanadapachuca_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapachuca","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",2476,11764,1075,0,0,"2003_gicsa_explanadapachuca_pi_mkt_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2004_gicsa_explanadapachuca_pi_mkt_fb","2004_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","explanadapachuca","Facebook","2020-04-01 0:00:00","2020-04-30 0:00:00","2020-03-31 0:00:00","2020-04-03 0:00:00",3.5,2457,0,"8600.00","8600.00","8600.00","8600.00",0,3.5,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-31 0:00:00","2020-03-31 0:00:00","MXN",53,5169,1,0,0,"2004_gicsa_explanadapachuca_pi_mkt_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2004_gicsa_explanadapachuca_pi_mkt_fb","2004_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","explanadapachuca","Facebook","2020-04-01 0:00:00","2020-04-30 0:00:00","2020-03-31 0:00:00","2020-04-09 0:00:00",0,0,0,0,0,0,0,0,0,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-04-08 0:00:00","MXN",1380,164650,67,0,0,"2004_gicsa_explanadapachuca_pi_mkt_fb_2020-04-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2001_gicsa_paseointerlomas_pi_mkt_fb","2001_gicsa_paseointerlomas_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseointerlomas","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-02 0:00:00","2020-01-31 0:00:00",2.42,52114,0,"47300.00","47300.00","47300.00","47300.00",0,2.42,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","MXN",13542,4319247,3612,0,0,"2001_gicsa_paseointerlomas_pi_mkt_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2001_gicsa_paseointerlomas_pi_mkt_sem","2001_gicsa_paseointerlomas_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseointerlomas","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1434,0,"17200.00","17200.00","17200.00","17200.00",0,12,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",4540,157155,4757,0,0,"2001_gicsa_paseointerlomas_pi_mkt_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2001_gicsa_paseoqueretaro_pi_mkt_fb","2001_gicsa_paseoqueretaro_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseoqueretaro","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-02 0:00:00","2020-01-31 0:00:00",2.42,87660,0,"79980.00","79980.00","79980.00","79980.00",0,2.42,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","MXN",8366,1580516,2484,0,0,"2001_gicsa_paseoqueretaro_pi_mkt_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2001_gicsa_paseoqueretaro_pi_mkt_sem","2001_gicsa_paseoqueretaro_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseoqueretaro","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1792,0,"21500.00","21500.00","21500.00","21500.00",0,12,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",3674,53799,3159,0,0,"2001_gicsa_paseoqueretaro_pi_mkt_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gwep","aurum","2001_gwep_aurum_pi_pfm_fb","2001_gwep_aurum_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","aurum","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-06 0:00:00","2020-01-31 0:00:00",6,2500,0,"15000.00","15000.00","15000.00","15000.00",0,6,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",1863,19404,52,0,0,"2001_gwep_aurum_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gwep","aurum","2001_gwep_aurum_pi_pfm_sem","2001_gwep_aurum_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","aurum","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-01 0:00:00","2020-01-31 0:00:00",10,2500,0,"25000.00","25000.00","25000.00","25000.00",0,10,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",1247,2148,136,0,0,"2001_gwep_aurum_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gwep","cortijo","2001_gwep_cortijo_pi_pfm_fb","2001_gwep_cortijo_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","cortijo","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-20 0:00:00","2020-01-31 0:00:00",6,667,0,"4000.00","4000.00","4000.00","4000.00",0,6,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",1189,11487,157,0,0,"2001_gwep_cortijo_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gwep","cortijo","2001_gwep_cortijo_pi_pfm_sem","2001_gwep_cortijo_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","cortijo","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-01 0:00:00","2020-01-31 0:00:00",10,800,0,"8000.00","8000.00","8000.00","8000.00",0,10,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",683,5492,87,0,0,"2001_gwep_cortijo_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gwep","cumbresherradura","2001_gwep_cumbresherradura_pi_pfm_fb","2001_gwep_cumbresherradura_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","cumbresherradura","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-06 0:00:00","2020-01-31 0:00:00",6,2000,0,"12000.00","12000.00","12000.00","12000.00",0,6,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",1723,37034,497,0,0,"2001_gwep_cumbresherradura_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_fb","2002_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",2.95,35167,0,"34400.00","34400.00","34400.00","34400.00",0,2.95,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",9039,2033816,2363,0,0,"2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_fb","2002_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",9641,1742777,1694,0,0,"2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_fb","2002_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",8315,1602426,1348,0,0,"2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_fb","2002_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-03-05 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",5639,874410,859,0,0,"2002_gicsa_explanadapuebla_pi_mkt_fb_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_fb","2002_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-27 0:00:00","2020-03-05 0:00:00",0,0,0,0,0,0,0,0,0,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-05 0:00:00","MXN",798,108498,220,0,0,"2002_gicsa_explanadapuebla_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_sem","2002_gicsa_explanadapuebla_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,716,0,"8600.00","8600.00","8600.00","8600.00",0,12,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",2575,53564,3012,0,0,"2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_sem","2002_gicsa_explanadapuebla_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",2516,47767,2870,0,0,"2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_sem","2002_gicsa_explanadapuebla_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",2377,52134,2567,0,0,"2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2002_gicsa_explanadapuebla_pi_mkt_sem","2002_gicsa_explanadapuebla_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","explanadapuebla","Google Search","2020-02-01 0:00:00","2020-02-28 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",1530,31078,1522,0,0,"2002_gicsa_explanadapuebla_pi_mkt_sem_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2003_gicsa_explanadapuebla_pi_mkt_fb","2003_gicsa_explanadapuebla_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","explanadapuebla","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",2.95,35167,0,"34400.00","34400.00","34400.00","34400.00",0,2.95,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-02 0:00:00","2020-03-08 0:00:00","MXN",7754,1545814,541,0,0,"2003_gicsa_explanadapuebla_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
