cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,ultima_actualizacion
od,intelgaming,2003_od_intelgaming_ppf_pfm_sem,2003_od_intelgaming_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,intelgaming,Google Search,2020-03-16 0:00:00,2020-04-16 0:00:00,2020-03-16 0:00:00,2020-04-16 0:00:00,9,4983,0,44850,44850,44850,44850,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-16 0:00:00,2020-03-31 0:00:00,MXN,10626.06,60004,2266,0,0,2003_od_intelgaming_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2001_od_izettle_ppf_pfm_dsp,2001_od_izettle_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,izettle,Programmatic,2020-01-08 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,36.25,275491,363.65,9986.35,10350,6727.5,6363.85,363.65,23.1,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,MXN,10350,294630,261,45,145091.99,2001_od_izettle_ppf_pfm_dsp_2020-01-01,45,0,145091.99,0,0,0,2020-04-30 10:13:12
od,izettle,2001_od_izettle_ppf_pfm_dsp,2001_od_izettle_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,izettle,Programmatic,2020-01-08 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2019-10-01 0:00:00,MXN,0,246,1,21,40018.3,2001_od_izettle_ppf_pfm_dsp_2020-02-01,0,21,0,40018.3,0,0,2020-04-30 10:13:12
od,izettle,2001_od_izettle_ppf_pfm_fb,2001_od_izettle_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,izettle,Facebook,2020-01-08 0:00:00,2020-01-31 0:00:00,2020-01-10 0:00:00,2020-02-05 0:00:00,4,2300,0,9200,9200,9200,9200,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-10 0:00:00,2020-01-31 0:00:00,MXN,8244.68,395012,1268,0,0,2001_od_izettle_ppf_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2001_od_izettle_ppf_pfm_sem,2001_od_izettle_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,izettle,Google Search,2020-01-08 0:00:00,2020-01-31 0:00:00,2019-01-25 0:00:00,2020-01-31 0:00:00,9,383,0,3450,3450,3450,3450,0,9,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-01 0:00:00,2020-01-31 0:00:00,MXN,3098.19,7152,382,0,0,2001_od_izettle_ppf_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2002_od_izettle_ppf_pfm_dsp,2002_od_izettle_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,36.25,275491,363.65,9986.35,10350,6727.5,6363.85,363.65,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,9807.76375,270559,369,42,71006.19,2002_od_izettle_ppf_pfm_dsp_2020-02-01,42,0,71006.19,0,0,0,2020-04-30 10:13:12
od,izettle,2002_od_izettle_ppf_pfm_dsp,2002_od_izettle_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-01-31 0:00:00,MXN,0,5733,8,23,32128.03,2002_od_izettle_ppf_pfm_dsp_2020-03-01,0,23,0,32128.03,0,0,2020-04-30 10:13:12
od,izettle,2002_od_izettle_ppf_pfm_fb,2002_od_izettle_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Facebook,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-03-01 0:00:00,4,2300,0,9200,9200,9200,9200,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,7918.46,479857,1140,0,0,2002_od_izettle_ppf_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2002_od_izettle_ppf_pfm_fb,2002_od_izettle_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Facebook,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-27 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-01 0:00:00,MXN,281.47,23648,76,0,0,2002_od_izettle_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2002_od_izettle_ppf_pfm_sem,2002_od_izettle_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Google Search,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,9,383,0,3450,3450,3450,3450,0,9,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,2218.73,7263,365,0,0,2002_od_izettle_ppf_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2003_od_izettle_ppf_pfm_dsp,2003_od_izettle_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Programmatic,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,36.25,257125,339.41,9320.59,9660,6279,5939.59,339.41,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,9660,280258,394,57,153965.57,2003_od_izettle_ppf_pfm_dsp_2020-03-01,57,0,153965.57,0,0,0,2020-04-30 10:13:12
od,izettle,2003_od_izettle_ppf_pfm_fb,2003_od_izettle_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Facebook,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-03 0:00:00,2020-03-31 0:00:00,4,3220,0,12880,12880,12880,12880,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-03 0:00:00,2020-03-31 0:00:00,MXN,11199.76,807134,2606,0,0,2003_od_izettle_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,izettle,2003_od_izettle_ppf_pfm_sem,2003_od_izettle_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Google Search,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,9,1073,0,9660,9660,9660,9660,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,MXN,8683.7,20310,1281,0,0,2003_od_izettle_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,kaspersky,2003_od_kaspersky_ppf_pfm_fb,2003_od_kaspersky_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,kaspersky,Facebook,2020-03-27 0:00:00,2020-03-31 0:00:00,2020-03-27 0:00:00,2020-03-31 0:00:00,4,4600,0,18400,18400,18400,18400,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-27 0:00:00,2020-03-31 0:00:00,MXN,14073.24,1292625,5674,0,0,2003_od_kaspersky_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,kensington,2003_od_kensington_ppf_pfm_fb,2003_od_kensington_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,kensington,Facebook,2020-03-27 0:00:00,2020-03-31 0:00:00,2020-03-27 0:00:00,2020-03-31 0:00:00,4,6900,0,27600,27600,27600,27600,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-27 0:00:00,2020-03-31 0:00:00,MXN,24000,1383920,26123,0,0,2003_od_kensington_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,maped,2002_od_maped_ppf_pfm_fb,2002_od_maped_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,maped,Facebook,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-03-04 0:00:00,4,1150,0,4600,4600,4600,4600,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,4377.15,190287,1303,0,0,2002_od_maped_ppf_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,maped,2002_od_maped_ppf_pfm_fb,2002_od_maped_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,maped,Facebook,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-27 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-01 0:00:00,MXN,222.85,9249,139,0,0,2002_od_maped_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,maped,2003_od_maped_ppf_pfm_fb,2003_od_maped_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,maped,Facebook,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-04-02 0:00:00,4,2300,0,9200,9200,4025,4025,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,MXN,4017.46,230579,1039,0,0,2003_od_maped_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,mercadopago,2003_od_mercadopago_ppf_pfm_dsp,2003_od_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-02-01 0:00:00,2020-03-31 0:00:00,36.25,489762,646.49,17753.51,18400,11960,11313.51,646.49,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,18400,518528,238,125,263208.44,2003_od_mercadopago_ppf_pfm_dsp_2020-03-01,125,0,263208.44,0,0,0,2020-04-30 10:13:12
od,mercadopago,2003_od_mercadopago_ppf_pfm_fb,2003_od_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-04-05 0:00:00,4,6900,0,27600,27600,27600,27600,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,MXN,21448.74,927077,2196,0,0,2003_od_mercadopago_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,mercadopago,2003_od_mercadopago_ppf_pfm_sem,2003_od_mercadopago_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Google Search,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,9,3067,0,27600,27600,27600,27600,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,MXN,24239.28,118808,4412,0,0,2003_od_mercadopago_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,microsoftacer,2003_od_microsoftacer_ppf_pfm_dsp,2003_od_microsoftacer_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftacer,Programmatic,2020-03-15 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,36.25,612203,808.11,22191.89,23000,14950,14141.89,808.11,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,MXN,23000,965641,549.5,529,1415610.01,2003_od_microsoftacer_ppf_pfm_dsp_2020-03-01,529,0,1415610.01,0,0,0,2020-04-30 10:13:12
od,microsoftacer,2003_od_microsoftacer_ppf_pfm_fb,2003_od_microsoftacer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftacer,Facebook,2020-03-15 0:00:00,2020-03-31 0:00:00,2020-03-14 0:00:00,2020-03-31 0:00:00,4,13800,0,55200,55200,55200,55200,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-14 0:00:00,2020-03-31 0:00:00,MXN,43716.54,1834968,15914,0,0,2003_od_microsoftacer_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,microsoftacer,2003_od_microsoftacer_ppf_pfm_sem,2003_od_microsoftacer_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftacer,Google Search,2020-03-15 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,9,6644,0,59800,59800,59800,59800,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,MXN,47434.33,212008,5920,0,0,2003_od_microsoftacer_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,microsoftoffice365,2003_od_microsoftoffice365_ppf_pfm_dsp,2003_od_microsoftoffice365_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftoffice365,Programmatic,2020-03-13 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,36.25,734644,969.73,26630.27,27600,17940,16970.27,969.73,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-19 0:00:00,MXN,27600,1034591,643,319,766627.9,2003_od_microsoftoffice365_ppf_pfm_dsp_2020-03-01,319,0,766627.9,0,0,0,2020-04-30 10:13:12
od,microsoftoffice365,2003_od_microsoftoffice365_ppf_pfm_fb,2003_od_microsoftoffice365_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftoffice365,Facebook,2020-03-13 0:00:00,2020-03-31 0:00:00,2020-03-14 0:00:00,2020-03-31 0:00:00,4,13800,0,55200,55200,55200,55200,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-14 0:00:00,2020-03-31 0:00:00,MXN,43591.59,4240654,44339,0,0,2003_od_microsoftoffice365_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,microsoftoffice365,2003_od_microsoftoffice365_ppf_pfm_sem,2003_od_microsoftoffice365_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,microsoftoffice365,Google Search,2020-03-13 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,9,7156,0,64400,64400,64400,64400,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-15 0:00:00,2020-03-31 0:00:00,MXN,51382.05,106319,6979,0,0,2003_od_microsoftoffice365_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,mktdiastecnologia,2001_od_mktdiastecnologia_pi_mkt_dsp,2001_od_mktdiastecnologia_pi_mkt_dsp_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,mktdiastecnologia,Programmatic,2020-01-29 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,36.25,734644,969.73,26630.27,27600,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,MXN,27077.91625,746977,408,41,156546.54,2001_od_mktdiastecnologia_pi_mkt_dsp_2020-01-01,41,0,156546.54,0,0,0,2020-04-30 10:13:12
od,mktdiastecnologia,2001_od_mktdiastecnologia_pi_mkt_dsp,2001_od_mktdiastecnologia_pi_mkt_dsp_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,mktdiastecnologia,Programmatic,2020-01-29 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2019-11-18 0:00:00,MXN,0,15340,14,228,545359.82,2001_od_mktdiastecnologia_pi_mkt_dsp_2020-02-01,0,228,0,545359.82,0,0,2020-04-30 10:13:12
od,mktdiastecnologia,2001_od_mktdiastecnologia_pi_mkt_dsp,2001_od_mktdiastecnologia_pi_mkt_dsp_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,mktdiastecnologia,Programmatic,2020-01-29 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,0,0,0,1,748.5,2001_od_mktdiastecnologia_pi_mkt_dsp_2020-03-01,1,0,748.5,0,0,0,2020-04-30 10:13:12
od,mktdiastecnologia,2001_od_mktdiastecnologia_pi_mkt_fb,2001_od_mktdiastecnologia_pi_mkt_fb_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,mktdiastecnologia,Facebook,2020-01-29 0:00:00,2020-01-31 0:00:00,2020-01-28 0:00:00,2020-01-31 0:00:00,4,37400,0,149600,149600,30000,30000,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-28 0:00:00,2020-01-31 0:00:00,MXN,126400,7922384,115888,0,0,2001_od_mktdiastecnologia_pi_mkt_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,mktpreciosqueenamoran,2002_od_mktpreciosqueenamoran_pi_mkt_dsp,2002_od_mktpreciosqueenamoran_pi_mkt_dsp_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,mktpreciosqueenamoran,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,36.25,734644,969.73,26630.27,27600,17940,16970.27,969.73,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2020-02-29 0:00:00,MXN,25033.38,690576,390,169,363044.48,2002_od_mktpreciosqueenamoran_pi_mkt_dsp_2020-02-01,169,0,363044.48,0,0,0,2020-04-30 10:13:12
od,mktpreciosqueenamoran,2002_od_mktpreciosqueenamoran_pi_mkt_dsp,2002_od_mktpreciosqueenamoran_pi_mkt_dsp_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,mktpreciosqueenamoran,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-01-31 0:00:00,MXN,0,1,0,78,143594.2,2002_od_mktpreciosqueenamoran_pi_mkt_dsp_2020-03-01,0,78,0,143594.2,0,0,2020-04-30 10:13:12
od,payclip,2001_od_payclip_ppf_pfm_fb,2001_od_payclip_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,2020-01-20 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,4,1610,0,6440,6440,11960,11960,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,MXN,6000,302454,417,0,0,2001_od_payclip_ppf_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclip,2002_od_payclip_feb_ppf_dsp,2002_od_payclip_feb_ppf_dsp_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,36.25,97952,129.3,3550.7,3680,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,3655.48625,100841,71,38,88772.4398,2002_od_payclip_feb_ppf_dsp_2020-02-01,38,0,88772.4398,0,0,0,2020-04-30 10:13:12
od,payclip,2002_od_payclip_feb_ppf_dsp,2002_od_payclip_feb_ppf_dsp_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-01-31 0:00:00,MXN,0,2617,1,30,47704.1,2002_od_payclip_feb_ppf_dsp_2020-03-01,0,30,0,47704.1,0,0,2020-04-30 10:13:12
od,payclip,2002_od_payclip_ppf_pfm_fb,2002_od_payclip_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-03-01 0:00:00,4,920,0,3680,3680,3680,3680,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,3515.59,222776,357,0,0,2002_od_payclip_ppf_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclip,2002_od_payclip_ppf_pfm_fb,2002_od_payclip_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-27 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-01 0:00:00,MXN,164.41,4611,8,0,0,2002_od_payclip_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclip,2002_od_payclip_ppf_pfm_sem,2002_od_payclip_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,9,256,0,2300,2300,2300,2300,0,9,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,MXN,2035.69,5160,322,0,0,2002_od_payclip_ppf_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclip,2003_od_payclip_ppf_pfm_dsp,2003_od_payclip_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,payclip,Programmatic,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,36.25,30663,40.48,1111.51,1151.99,748.79,708.32,40.48,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,1151.99,172928,104,50,111520.63,2003_od_payclip_ppf_pfm_dsp_2020-03-01,50,0,111520.63,0,0,0,2020-04-30 10:13:12
od,payclip,2003_od_payclip_ppf_pfm_fb,2003_od_payclip_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,payclip,Facebook,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,4,1610,0,6440,6440,6440,6440,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,MXN,5679.94,457896,1719,0,0,2003_od_payclip_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclip,2003_od_payclip_ppf_pfm_sem,2003_od_payclip_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,payclip,Google Search,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-04 0:00:00,2020-03-31 0:00:00,9,358,0,3220,3220,3220,3220,0,9,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-04 0:00:00,2020-03-31 0:00:00,MXN,3101.97,7754,406,0,0,2003_od_payclip_ppf_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
od,payclipenero,2001_od_payclipenero_ppf_pfm_dsp,2001_od_payclipenero_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclipenero,Programmatic,2020-01-20 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,36.25,171417,226.27,6213.73,6440,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-06 0:00:00,MXN,6440,208466,161,23,92901.03,2001_od_payclipenero_ppf_pfm_dsp_2020-01-01,0,23,0,92901.03,0,0,2020-04-30 10:13:12
od,payclipenero,2001_od_payclipenero_ppf_pfm_dsp,2001_od_payclipenero_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclipenero,Programmatic,2020-01-20 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2019-12-02 0:00:00,MXN,0,484,1,87,190336.37,2001_od_payclipenero_ppf_pfm_dsp_2020-02-01,0,87,0,190336.37,0,0,2020-04-30 10:13:12
